,item_id,prediction_date,ts,model,value,runtime,sell_price,daily_revenue,disount,sell_price_w_disount,value_increase,value_w_disount,daily_revenue_w_disount,daily_profit,daily_profit_w_disount,value_fact,daily_profit_fact,value_w_disount_fact,daily_profit_w_disount_fact,inventory_left,final_profit_w_discount,final_profit_base_price
10,FOODS_3_252,2013-03-02,2013-03-02,RF_2lags,293.28266666666667,0.9354832172393799,1.4800000000000002,434.05834666666675,0.3,1.036,0.8999999999999999,557.2370666666666,577.2976010666666,347.24667733333337,412.3554293333333,390.0,461.76000000000005,741.0,548.34,-183.76293333333342,357.9616010666666,189.79085866666657
11,FOODS_3_252,2013-03-02,2013-03-02,RF_7lags,335.408,0.9418818950653076,1.4800000000000002,496.4038400000001,0.6,0.5920000000000001,1.7999999999999998,939.1424,555.9723008000001,397.1230720000001,277.98615040000004,390.0,461.76000000000005,1092.0,323.232,-152.85760000000005,232.7403008,235.53075199999995
12,FOODS_3_252,2013-03-02,2013-03-02,RF_14lags,347.784,0.9385900497436523,1.4800000000000002,514.72032,0.2,1.1840000000000002,0.6000000000000001,556.4544000000001,658.8420096000002,411.77625600000005,494.13150720000016,390.0,461.76000000000005,624.0,554.1120000000001,-67.54559999999992,474.13800960000015,361.79251200000016
13,FOODS_3_252,2013-03-02,2013-03-02,RF_28lags,347.364,0.9494011402130127,1.4800000000000002,514.0987200000001,0.2,1.1840000000000002,0.6000000000000001,555.7824,658.0463616000002,411.278976,493.53477120000014,390.0,461.76000000000005,624.0,554.1120000000001,-68.21759999999995,473.3423616000001,360.7979520000001
14,FOODS_3_252,2013-03-02,2013-03-02,RegressionModelCov,381.17154629212024,1.0076982975006104,1.4800000000000002,564.133888512338,0.2,1.1840000000000002,0.6000000000000001,609.8744740673924,722.0913772957927,451.30711080987044,541.5685329718445,390.0,461.76000000000005,624.0,554.1120000000001,-14.125525932607616,537.3873772957927,440.85422161974077
15,FOODS_3_252,2013-03-02,2013-03-02,Theta,353.2942115648658,1.6006624698638916,1.4800000000000002,522.8754331160014,0.2,1.1840000000000002,0.6000000000000001,565.2707385037853,669.2805543884818,418.30034649280117,501.9604157913614,390.0,461.76000000000005,624.0,554.1120000000001,-58.72926149621469,484.5765543884819,374.8406929856023
16,FOODS_3_252,2013-03-02,2013-03-02,Fact,390.0,1.5364913940429688,1.4800000000000002,577.2,0.2,1.1840000000000002,0.6000000000000001,624.0,738.8160000000001,461.76000000000005,554.1120000000001,390.0,461.76000000000005,624.0,554.1120000000001,0.0,554.1120000000001,461.76000000000005
17,FOODS_3_252,2013-03-03,2013-03-03,Naive daily,390.0,1.5663683414459229,1.4800000000000002,577.2,0.1,1.3320000000000003,0.30000000000000004,507.0,675.3240000000002,461.76000000000005,525.2520000000002,388.0,459.39200000000005,504.40000000000003,522.5584000000001,2.599999999999966,521.7888000000002,458.6224000000001
18,FOODS_3_252,2013-03-03,2013-03-03,Naive weekly,346.0,1.5364913940429688,1.4800000000000002,512.08,0.6,0.5920000000000001,1.7999999999999998,968.8,573.5296000000001,409.66400000000004,286.76480000000004,388.0,459.39200000000005,1086.4,321.5744000000001,-117.60000000000014,251.9552,285.3439999999998
19,FOODS_3_252,2013-03-03,2013-03-03,Regression_2lags,344.5512253577407,0.9701766967773438,1.4800000000000002,509.9358135294563,0.4,0.8880000000000001,1.2000000000000002,758.0126957870295,673.1152738588823,407.94865082356506,448.7435159059215,388.0,459.39200000000005,853.6000000000001,505.33120000000014,-95.5873042129706,420.44967385888225,317.92278976480355
20,FOODS_3_252,2013-03-03,2013-03-03,Regression_7lags,366.00088496779233,1.022989273071289,1.4800000000000002,541.6813097523327,0.6,0.5920000000000001,1.7999999999999998,1024.8024779098184,606.6830669226126,433.3450478018662,303.3415334613063,388.0,459.39200000000005,1086.4,321.5744000000001,-61.597522090181656,285.10866692261254,368.2276673065312
21,FOODS_3_252,2013-03-03,2013-03-03,Regression_14lags,395.0608967600118,0.9449043273925781,1.4800000000000002,584.6901272048176,0.5,0.7400000000000001,1.5,987.6522419000295,730.8626590060219,467.75210176385406,438.51759540361314,388.0,459.39200000000005,970.0,430.68000000000006,17.65224190002948,425.4549363975913,454.1669363975913
22,FOODS_3_252,2013-03-03,2013-03-03,Regression_28lags,363.13436475955456,1.00728440284729,1.4800000000000002,537.4388598441408,0.6,0.5920000000000001,1.7999999999999998,1016.7762213267526,601.9315230254376,429.9510878753127,300.9657615127188,388.0,459.39200000000005,1086.4,321.5744000000001,-69.62377867324744,280.3571230254376,356.3488075635938
23,FOODS_3_252,2013-03-03,2013-03-03,LGBM_2lags,259.02547613386537,0.9903426170349121,1.4800000000000002,383.3577046781208,0.2,1.1840000000000002,0.6000000000000001,414.4407618141846,490.69786198799466,306.68616374249666,368.023396490996,388.0,459.39200000000005,620.8000000000001,551.2704000000001,-206.35923818581546,306.94106198799454,153.98032748499315
24,FOODS_3_252,2013-03-03,2013-03-03,LGBM_7lags,320.1432718955782,1.077195167541504,1.4800000000000002,473.8120424054558,0.2,1.1840000000000002,0.6000000000000001,512.2292350329252,606.4794142789835,379.0496339243646,454.85956070923766,388.0,459.39200000000005,620.8000000000001,551.2704000000001,-108.57076496707487,422.72261427898343,298.7072678487292
25,FOODS_3_252,2013-03-03,2013-03-03,LGBM_14lags,299.9093484155458,1.0307033061981201,1.4800000000000002,443.86583565500786,0.2,1.1840000000000002,0.6000000000000001,479.85495746487334,568.14826963841,355.0926685240063,426.1112022288076,388.0,459.39200000000005,620.8000000000001,551.2704000000001,-140.94504253512673,384.39146963841006,250.79333704801246
26,FOODS_3_252,2013-03-03,2013-03-03,LGBM_28lags,248.12121212121212,1.039705753326416,1.4800000000000002,367.21939393939397,0.6,0.5920000000000001,1.7999999999999998,694.739393939394,411.2857212121213,293.7755151515152,205.64286060606065,388.0,459.39200000000005,1086.4,321.5744000000001,-391.66060606060614,89.71132121212122,-120.26569696969716
27,FOODS_3_252,2013-03-03,2013-03-03,RF_2lags,335.838,0.9354832172393799,1.4800000000000002,497.0402400000001,0.2,1.1840000000000002,0.6000000000000001,537.3408000000001,636.2115072000001,397.6321920000001,477.1586304000001,388.0,459.39200000000005,620.8000000000001,551.2704000000001,-83.45920000000001,452.4547072000001,335.872384
28,FOODS_3_252,2013-03-03,2013-03-03,RF_7lags,344.754,0.9418818950653076,1.4800000000000002,510.2359200000001,0.2,1.1840000000000002,0.6000000000000001,551.6064000000001,653.1019776000003,408.18873600000006,489.82648320000015,388.0,459.39200000000005,620.8000000000001,551.2704000000001,-69.19359999999995,469.34517760000017,356.98547200000013
29,FOODS_3_252,2013-03-03,2013-03-03,RF_14lags,352.674,0.9385900497436523,1.4800000000000002,521.95752,0.0,1.4800000000000002,0.0,352.674,521.95752,417.56601600000005,417.56601600000005,388.0,459.39200000000005,388.0,459.39200000000005,-35.32600000000002,407.10952000000003,407.10952000000003
30,FOODS_3_252,2013-03-03,2013-03-03,RF_28lags,352.304,0.9494011402130127,1.4800000000000002,521.40992,0.3,1.036,0.8999999999999999,669.3775999999999,693.4751935999999,417.12793600000003,495.33942399999995,388.0,459.39200000000005,737.2,545.528,-67.82240000000013,475.2639935999999,359.01484799999986
31,FOODS_3_252,2013-03-03,2013-03-03,RegressionModelCov,295.7121581329354,1.0076982975006104,1.4800000000000002,437.6539940367444,0.2,1.1840000000000002,0.6000000000000001,473.13945301269666,560.1971123670329,350.12319522939555,420.1478342752747,388.0,459.39200000000005,620.8000000000001,551.2704000000001,-147.6605469873034,376.44031236703285,240.854390458791
32,FOODS_3_252,2013-03-03,2013-03-03,Theta,337.20185771186095,1.6006624698638916,1.4800000000000002,499.05874941355427,0.2,1.1840000000000002,0.6000000000000001,539.5229723389775,638.7951992493495,399.2469995308434,479.0963994370121,388.0,459.39200000000005,620.8000000000001,551.2704000000001,-81.27702766102254,455.0383992493494,339.1019990616867
33,FOODS_3_252,2013-03-03,2013-03-03,Fact,388.0,1.5364913940429688,1.4800000000000002,574.2400000000001,0.2,1.1840000000000002,0.6000000000000001,620.8000000000001,735.0272000000002,459.39200000000005,551.2704000000001,388.0,459.39200000000005,620.8000000000001,551.2704000000001,0.0,551.2704000000001,459.39200000000005
34,FOODS_3_252,2013-03-04,2013-03-04,Naive daily,388.0,1.5663683414459229,1.4800000000000002,574.2400000000001,0.6,0.5920000000000001,1.7999999999999998,1086.4,643.1488000000002,459.39200000000005,321.5744000000001,244.0,288.896,683.1999999999999,202.2272,403.20000000000016,82.87999999999994,169.54879999999994
35,FOODS_3_252,2013-03-04,2013-03-04,Naive weekly,233.0,1.5364913940429688,1.4800000000000002,344.84000000000003,0.2,1.1840000000000002,0.6000000000000001,372.8,441.3952000000001,275.872,331.04640000000006,244.0,288.896,390.40000000000003,346.6752000000001,-17.600000000000023,325.83680000000004,262.84799999999996
36,FOODS_3_252,2013-03-04,2013-03-04,Regression_2lags,289.9836434501161,0.9701766967773438,1.4800000000000002,429.1757923061719,0.2,1.1840000000000002,0.6000000000000001,463.97382952018586,549.3450141519002,343.34063384493754,412.0087606139251,244.0,288.896,390.40000000000003,346.6752000000001,73.57382952018583,324.89734646202504,267.118146462025
37,FOODS_3_252,2013-03-04,2013-03-04,Regression_7lags,263.9940520686828,1.022989273071289,1.4800000000000002,390.7111970616506,0.2,1.1840000000000002,0.6000000000000001,422.3904833098925,500.11033223891275,312.56895764932045,375.0827491791846,244.0,288.896,390.40000000000003,346.6752000000001,31.990483309892454,337.2060169402719,279.42681694027186
38,FOODS_3_252,2013-03-04,2013-03-04,Regression_14lags,259.7308185882581,0.9449043273925781,1.4800000000000002,384.40161151062205,0.3,1.036,0.8999999999999999,493.4885553176904,511.25414330912724,307.52128920849765,365.1815309350909,244.0,288.896,463.59999999999997,343.06399999999996,29.888555317690418,334.2169876259636,280.04898762596366
39,FOODS_3_252,2013-03-04,2013-03-04,Regression_28lags,97.63099087310178,1.00728440284729,1.4800000000000002,144.49386649219065,0.1,1.3320000000000003,0.30000000000000004,126.92028813503232,169.0578237958631,115.59509319375252,131.48941850789353,244.0,288.896,317.20000000000005,328.61920000000015,-190.27971186496774,75.16662379586307,7.282026439847698
40,FOODS_3_252,2013-03-04,2013-03-04,LGBM_2lags,271.8715585402263,0.9903426170349121,1.4800000000000002,402.36990663953503,0.2,1.1840000000000002,0.6000000000000001,434.99449366436215,515.0334804986048,321.895925311628,386.2751103739536,244.0,288.896,390.40000000000003,346.6752000000001,44.59449366436212,333.4752298753489,275.6960298753488
41,FOODS_3_252,2013-03-04,2013-03-04,LGBM_7lags,271.21609369986646,1.077195167541504,1.4800000000000002,401.3998186758024,0.2,1.1840000000000002,0.6000000000000001,433.94574991978635,513.7917679050271,321.1198549406419,385.34382592877034,244.0,288.896,390.40000000000003,346.6752000000001,43.54574991978632,333.78565802374334,276.0064580237433
42,FOODS_3_252,2013-03-04,2013-03-04,LGBM_14lags,254.7713087147115,1.0307033061981201,1.4800000000000002,377.06153689777307,0.2,1.1840000000000002,0.6000000000000001,407.6340939435384,482.63876722914955,301.6492295182185,361.97907542186215,244.0,288.896,390.40000000000003,346.6752000000001,17.23409394353837,341.57390819271274,283.7947081927127
43,FOODS_3_252,2013-03-04,2013-03-04,LGBM_28lags,252.23529411764707,1.039705753326416,1.4800000000000002,373.3082352941177,0.4,0.8880000000000001,1.2000000000000002,554.9176470588236,492.7668705882354,298.6465882352942,328.51124705882364,244.0,288.896,536.8000000000001,317.7856000000001,18.117647058823536,312.42277647058836,283.5331764705883
44,FOODS_3_252,2013-03-04,2013-03-04,RF_2lags,266.238,0.9354832172393799,1.4800000000000002,394.03224000000006,0.2,1.1840000000000002,0.6000000000000001,425.98080000000004,504.3612672000001,315.22579200000007,378.2709504000001,244.0,288.896,390.40000000000003,346.6752000000001,35.58080000000001,336.14328320000004,278.3640832
45,FOODS_3_252,2013-03-04,2013-03-04,RF_7lags,228.71657142857143,0.9418818950653076,1.4800000000000002,338.50052571428574,0.2,1.1840000000000002,0.6000000000000001,365.94651428571433,433.28067291428584,270.8004205714286,324.9605046857144,244.0,288.896,390.40000000000003,346.6752000000001,-24.453485714285705,317.7222729142858,252.70484114285716
46,FOODS_3_252,2013-03-04,2013-03-04,RF_14lags,209.92888888888888,0.9385900497436523,1.4800000000000002,310.69475555555556,0.2,1.1840000000000002,0.6000000000000001,335.8862222222222,397.6892871111112,248.55580444444448,298.26696533333336,244.0,288.896,390.40000000000003,346.6752000000001,-54.51377777777782,282.1308871111111,208.21560888888882
47,FOODS_3_252,2013-03-04,2013-03-04,RF_28lags,204.29171428571428,0.9494011402130127,1.4800000000000002,302.3517371428572,0.3,1.036,0.8999999999999999,388.1542571428571,402.12781039999993,241.88138971428575,287.23415028571424,244.0,288.896,463.59999999999997,343.06399999999996,-75.44574285714287,264.90221039999994,177.23630057142856
48,FOODS_3_252,2013-03-04,2013-03-04,RegressionModelCov,234.7169379345476,1.0076982975006104,1.4800000000000002,347.3810681431305,0.1,1.3320000000000003,0.30000000000000004,305.1320193149119,406.4358497274627,277.9048545145044,316.1167720102488,244.0,288.896,317.20000000000005,328.61920000000015,-12.067980685088173,312.5446497274627,271.03538858606953
49,FOODS_3_252,2013-03-04,2013-03-04,Theta,277.32624252851383,1.6006624698638916,1.4800000000000002,410.4428389422005,0.3,1.036,0.8999999999999999,526.9198608041763,545.8889757931266,328.3542711537604,389.92069699509045,244.0,288.896,463.59999999999997,343.06399999999996,63.31986080417636,324.32132120196377,270.1533212019638
50,FOODS_3_252,2013-03-04,2013-03-04,Fact,244.0,1.5364913940429688,1.4800000000000002,361.12000000000006,0.2,1.1840000000000002,0.6000000000000001,390.40000000000003,462.2336000000001,288.896,346.6752000000001,244.0,288.896,390.40000000000003,346.6752000000001,0.0,346.6752000000001,288.896
51,FOODS_3_252,2013-03-05,2013-03-05,Naive daily,244.0,1.5663683414459229,1.4800000000000002,361.12000000000006,0.3,1.036,0.8999999999999999,463.59999999999997,480.2896,288.896,343.06399999999996,196.0,232.06400000000002,372.4,275.57599999999996,91.19999999999999,248.58079999999995,205.0688
52,FOODS_3_252,2013-03-05,2013-03-05,Naive weekly,166.0,1.5364913940429688,1.4800000000000002,245.68000000000004,0.1,1.3320000000000003,0.30000000000000004,215.8,287.44560000000007,196.54400000000004,223.56880000000007,196.0,232.06400000000002,254.8,263.97280000000006,-39.0,212.02480000000006,174.34400000000002
53,FOODS_3_252,2013-03-05,2013-03-05,Regression_2lags,151.2541291752761,0.9701766967773438,1.4800000000000002,223.85611117940866,0.6,0.5920000000000001,1.7999999999999998,423.511561690773,250.71884452093767,179.08488894352692,125.35942226046883,196.0,232.06400000000002,548.8,162.44480000000001,-125.28843830922693,88.27404452093766,46.637111302344124
54,FOODS_3_252,2013-03-05,2013-03-05,Regression_7lags,168.0450989254955,1.022989273071289,1.4800000000000002,248.70674640973337,0.2,1.1840000000000002,0.6000000000000001,268.8721582807928,318.3446354044587,198.9653971277867,238.75847655334405,196.0,232.06400000000002,313.6,278.4768000000001,-44.72784171920722,225.51903540445872,165.86679425557332
55,FOODS_3_252,2013-03-05,2013-03-05,Regression_14lags,172.20472976846602,0.9449043273925781,1.4800000000000002,254.86300005732974,0.2,1.1840000000000002,0.6000000000000001,275.5275676295457,326.22464007338215,203.8904000458638,244.66848005503658,196.0,232.06400000000002,313.6,278.4768000000001,-38.07243237045435,233.39904007338214,175.71680009172758
56,FOODS_3_252,2013-03-05,2013-03-05,Regression_28lags,300.16145027009907,1.00728440284729,1.4800000000000002,444.2389463997467,0.6,0.5920000000000001,1.7999999999999998,840.4520607562773,497.54761996771623,355.39115711979736,248.77380998385811,196.0,232.06400000000002,548.8,162.44480000000001,291.65206075627736,76.1157900161419,145.73499001614192
57,FOODS_3_252,2013-03-05,2013-03-05,LGBM_2lags,267.55993613462846,0.9903426170349121,1.4800000000000002,395.9887054792502,0.2,1.1840000000000002,0.6000000000000001,428.0958978154056,506.8655430134403,316.79096438340014,380.1491572600802,196.0,232.06400000000002,313.6,278.4768000000001,114.49589781540556,244.58601424664002,198.17321424663996
58,FOODS_3_252,2013-03-05,2013-03-05,LGBM_7lags,223.88142564290987,1.077195167541504,1.4800000000000002,331.34450995150667,0.2,1.1840000000000002,0.6000000000000001,358.2102810286558,424.1209727379285,265.0756079612053,318.0907295534464,196.0,232.06400000000002,313.6,278.4768000000001,44.61028102865578,265.272156815518,218.8593568155179
59,FOODS_3_252,2013-03-05,2013-03-05,LGBM_14lags,212.557457150808,1.0307033061981201,1.4800000000000002,314.5850365831959,0.3,1.036,0.8999999999999999,403.8591685865352,418.3980986556505,251.66802926655672,298.85578475403605,196.0,232.06400000000002,372.4,275.57599999999996,31.459168586535213,266.2640860983855,222.7520860983856
60,FOODS_3_252,2013-03-05,2013-03-05,LGBM_28lags,252.0,1.039705753326416,1.4800000000000002,372.96000000000004,0.2,1.1840000000000002,0.6000000000000001,403.20000000000005,477.3888000000001,298.36800000000005,358.0416000000001,196.0,232.06400000000002,313.6,278.4768000000001,89.60000000000002,251.95520000000008,205.54240000000001
61,FOODS_3_252,2013-03-05,2013-03-05,RF_2lags,193.984,0.9354832172393799,1.4800000000000002,287.09632000000005,0.2,1.1840000000000002,0.6000000000000001,310.37440000000004,367.4832896000001,229.67705600000005,275.6124672000001,196.0,232.06400000000002,313.6,278.4768000000001,-3.225599999999986,274.6576896000001,227.29011200000005
62,FOODS_3_252,2013-03-05,2013-03-05,RF_7lags,186.4346666666667,0.9418818950653076,1.4800000000000002,275.92330666666675,0.2,1.1840000000000002,0.6000000000000001,298.2954666666667,353.1818325333334,220.73864533333338,264.8863744000001,196.0,232.06400000000002,313.6,278.4768000000001,-15.304533333333325,260.3562325333334,209.41329066666668
63,FOODS_3_252,2013-03-05,2013-03-05,RF_14lags,164.64752380952382,0.9385900497436523,1.4800000000000002,243.6783352380953,0.2,1.1840000000000002,0.6000000000000001,263.43603809523813,311.908269104762,194.94266819047624,233.9312018285715,196.0,232.06400000000002,313.6,278.4768000000001,-50.16396190476189,219.082669104762,157.8213363809524
64,FOODS_3_252,2013-03-05,2013-03-05,RF_28lags,166.56320000000002,0.9494011402130127,1.4800000000000002,246.51353600000007,0.2,1.1840000000000002,0.6000000000000001,266.50112000000007,315.5373260800001,197.21082880000006,236.6529945600001,196.0,232.06400000000002,313.6,278.4768000000001,-47.09887999999995,222.71172608000012,162.3576576000001
65,FOODS_3_252,2013-03-05,2013-03-05,RegressionModelCov,223.245469969504,1.0076982975006104,1.4800000000000002,330.40329555486596,0.2,1.1840000000000002,0.6000000000000001,357.19275195120645,422.9162183102285,264.32263644389275,317.18716373267137,196.0,232.06400000000002,313.6,278.4768000000001,43.592751951206424,265.57334542244297,219.1605454224429
66,FOODS_3_252,2013-03-05,2013-03-05,Theta,239.11035935963764,1.6006624698638916,1.4800000000000002,353.8833318522638,0.2,1.1840000000000002,0.6000000000000001,382.5765749754203,452.97066477089766,283.106665481811,339.72799857817324,196.0,232.06400000000002,313.6,278.4768000000001,68.97657497542025,258.0597338072757,211.64693380727562
67,FOODS_3_252,2013-03-05,2013-03-05,Fact,196.0,1.5364913940429688,1.4800000000000002,290.08000000000004,0.2,1.1840000000000002,0.6000000000000001,313.6,371.3024000000001,232.06400000000002,278.4768000000001,196.0,232.06400000000002,313.6,278.4768000000001,0.0,278.4768000000001,232.06400000000002
68,FOODS_3_252,2013-03-06,2013-03-06,Naive daily,196.0,1.5663683414459229,1.4800000000000002,290.08000000000004,0.2,1.1840000000000002,0.6000000000000001,313.6,371.3024000000001,232.06400000000002,278.4768000000001,241.0,285.34400000000005,385.6,342.41280000000006,-72.0,257.1648,178.78400000000005
69,FOODS_3_252,2013-03-06,2013-03-06,Naive weekly,197.0,1.5364913940429688,1.4800000000000002,291.56000000000006,0.2,1.1840000000000002,0.6000000000000001,315.20000000000005,373.1968000000001,233.24800000000002,279.89760000000007,241.0,285.34400000000005,385.6,342.41280000000006,-70.39999999999998,259.0592000000001,181.15200000000007
70,FOODS_3_252,2013-03-06,2013-03-06,Regression_2lags,192.61806962510707,0.9701766967773438,1.4800000000000002,285.0747430451585,0.2,1.1840000000000002,0.6000000000000001,308.1889114001713,364.8956710978029,228.0597944361268,273.67175332335216,241.0,285.34400000000005,385.6,342.41280000000006,-77.4110885998287,250.75807109780288,170.77558887225354
71,FOODS_3_252,2013-03-06,2013-03-06,Regression_7lags,197.12058427512767,1.022989273071289,1.4800000000000002,291.738464727189,0.2,1.1840000000000002,0.6000000000000001,315.3929348402043,373.4252348508019,233.3907717817512,280.06892613810146,241.0,285.34400000000005,385.6,342.41280000000006,-70.20706515979572,259.2876348508019,181.43754356350237
72,FOODS_3_252,2013-03-06,2013-03-06,Regression_14lags,201.41766492476364,0.9449043273925781,1.4800000000000002,298.09814408865026,0.2,1.1840000000000002,0.6000000000000001,322.2682638796218,381.5656244334723,238.47851527092018,286.1742183251042,241.0,285.34400000000005,385.6,342.41280000000006,-63.331736120378196,267.4280244334723,191.61303054184032
73,FOODS_3_252,2013-03-06,2013-03-06,Regression_28lags,211.59905127947138,1.00728440284729,1.4800000000000002,313.1665958936177,0.3,1.036,0.8999999999999999,402.03819743099564,416.5115725385115,250.53327671489416,297.50826609893676,241.0,285.34400000000005,457.9,338.846,-55.86180256900434,280.9731725385115,202.66853219787362
74,FOODS_3_252,2013-03-06,2013-03-06,LGBM_2lags,156.57459078507213,0.9903426170349121,1.4800000000000002,231.73039436190678,0.3,1.036,0.8999999999999999,297.491722491637,308.20142450133596,185.38431548952542,220.1438746438114,241.0,285.34400000000005,457.9,338.846,-160.40827750836297,172.66302450133597,47.93974928762282
75,FOODS_3_252,2013-03-06,2013-03-06,LGBM_7lags,161.1590619980532,1.077195167541504,1.4800000000000002,238.51541175711878,0.2,1.1840000000000002,0.6000000000000001,257.8544991968852,305.2997270491121,190.812329405695,228.97479528683405,241.0,285.34400000000005,385.6,342.41280000000006,-127.74550080311485,191.16212704911206,96.28065881139005
76,FOODS_3_252,2013-03-06,2013-03-06,LGBM_14lags,147.91238253089173,1.0307033061981201,1.4800000000000002,218.9103261457198,0.3,1.036,0.8999999999999999,281.0335268086943,291.1507337738073,175.12826091657584,207.96480983843378,241.0,285.34400000000005,457.9,338.846,-176.86647319130566,155.61233377380734,23.58161967686766
77,FOODS_3_252,2013-03-06,2013-03-06,LGBM_28lags,250.44444444444446,1.039705753326416,1.4800000000000002,370.6577777777778,0.6,0.5920000000000001,1.7999999999999998,701.2444444444444,415.13671111111114,296.52622222222226,207.56835555555557,241.0,285.34400000000005,674.8,199.7408,26.444444444444457,191.91324444444444,277.5164444444445
78,FOODS_3_252,2013-03-06,2013-03-06,RF_2lags,188.11436666666663,0.9354832172393799,1.4800000000000002,278.4092626666666,0.4,0.8880000000000001,1.2000000000000002,413.8516066666666,367.50022672,222.7274101333333,245.00015114666667,241.0,285.34400000000005,530.2,313.87840000000006,-116.34839333333343,210.56102671999997,113.14837786666655
79,FOODS_3_252,2013-03-06,2013-03-06,RF_7lags,200.73219047619045,0.9418818950653076,1.4800000000000002,297.0836419047619,0.2,1.1840000000000002,0.6000000000000001,321.17150476190477,380.2670616380953,237.66691352380954,285.20029622857146,241.0,285.34400000000005,385.6,342.41280000000006,-64.42849523809525,266.1294616380953,189.98982704761906
80,FOODS_3_252,2013-03-06,2013-03-06,RF_14lags,207.98053333333334,0.9385900497436523,1.4800000000000002,307.8111893333334,0.2,1.1840000000000002,0.6000000000000001,332.76885333333337,393.9983223466668,246.2489514666667,295.4987417600001,241.0,285.34400000000005,385.6,342.41280000000006,-52.831146666666655,279.86072234666676,207.15390293333337
81,FOODS_3_252,2013-03-06,2013-03-06,RF_28lags,211.09252380952378,0.9494011402130127,1.4800000000000002,312.4169352380952,0.2,1.1840000000000002,0.6000000000000001,337.7480380952381,399.89367710476193,249.9335481904762,299.92025782857144,241.0,285.34400000000005,385.6,342.41280000000006,-47.851961904761936,285.7560771047619,214.52309638095238
82,FOODS_3_252,2013-03-06,2013-03-06,RegressionModelCov,222.30079114543835,1.0076982975006104,1.4800000000000002,329.0051708952488,0.2,1.1840000000000002,0.6000000000000001,355.68126583270134,421.12661874591845,263.20413671619906,315.84496405943884,241.0,285.34400000000005,385.6,342.41280000000006,-29.91873416729868,306.98901874591843,241.064273432398
